gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,risk_churn_percent,risk_quartile
Male,0,1,1,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.25,1077.95,10.499676974432829,Q2
Female,0,1,1,7,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Electronic check,69.45,477.05,10.496843974595881,Q2
Female,0,0,0,67,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),72.35,4991.5,10.494968046210248,Q2
Male,0,1,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),72.95,5265.55,10.489381939257166,Q2
Female,0,0,0,48,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Credit card (automatic),60.35,2896.4,10.488658615077062,Q2
Female,0,1,0,34,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),50.2,1815.3,10.487718152055269,Q2
Female,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.6,233.9,10.486772277114309,Q2
Male,0,1,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.7,,10.485113452979448,Q2
Male,0,1,1,27,1,No,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),80.65,2209.75,10.47553419209728,Q2
Male,0,0,1,41,1,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,0,Mailed check,70.2,2894.55,10.460597427711724,Q2
Female,0,1,0,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,24.7,780.2,10.45259658229246,Q2
Male,0,1,0,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,1185.95,10.444620634966661,Q2
Male,0,0,0,52,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,1,Credit card (automatic),89.45,4577.75,10.43548618526435,Q2
Female,0,1,1,51,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,56.15,2898.95,10.431228581061296,Q2
Female,0,1,0,33,1,No,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,51.45,1758.9,10.430136221985698,Q2
Male,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,20.85,1539.75,10.423785150523035,Q2
Female,0,1,1,52,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),95.7,4976.15,10.421431514074527,Q2
Male,0,0,0,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),26.2,954.9,10.413721909940827,Q2
Male,0,1,0,55,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),54.55,2978.3,10.40624393111806,Q2
Male,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,1,Electronic check,94.1,5638.3,10.40455723958669,Q2
Female,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,367.55,10.402412091270977,Q2
Female,0,1,0,69,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,116.0,8182.85,10.40148997550165,Q2
Female,0,1,1,36,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),51.05,1815.0,10.397941103297022,Q2
Male,0,1,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,35.9,10.393902136401286,Q2
Female,0,1,1,18,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.65,471.35,10.388981093456369,Q2
Female,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),101.05,5971.25,10.387337678896035,Q2
Male,0,0,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,184.1,10.366762230221127,Q2
Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,7173.15,10.36369863953266,Q2
Female,1,1,0,55,1,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),88.8,4805.3,10.363616275646645,Q2
Female,0,1,1,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,1138.8,10.36349998560104,Q2
Male,0,1,1,58,1,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),75.2,4300.8,10.36066618899351,Q2
Female,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,173.15,10.354572337401596,Q2
Female,0,0,0,37,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,0,Bank transfer (automatic),64.65,2347.85,10.35171894921916,Q2
Male,0,0,0,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.2,1192.3,10.34930480189676,Q2
Female,0,0,0,52,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.75,2535.55,10.346694007460963,Q2
Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),104.9,7537.5,10.340847587792465,Q2
Male,0,1,1,59,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Mailed check,111.1,6555.2,10.3400908899657,Q2
Female,0,0,0,57,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,95.25,5464.65,10.339319963646917,Q2
Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,27.55,10.333054055234845,Q2
Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,31.55,10.333054055234845,Q2
Male,0,0,0,62,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Bank transfer (automatic),92.3,5731.45,10.327882099066235,Q2
Male,0,1,0,63,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),79.8,5034.05,10.319533426879236,Q2
Female,0,0,1,35,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.15,1655.35,10.315237075748467,Q2
Female,0,0,0,59,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,0,Electronic check,95.8,5655.45,10.314730924728124,Q2
Male,0,0,0,26,1,No,Fiber optic,No,Yes,No,No,No,No,One year,0,Bank transfer (automatic),75.5,2018.1,10.31292459996808,Q2
Female,0,0,0,34,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,55.0,1885.15,10.311030452993178,Q2
Male,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,1,Electronic check,93.15,6368.2,10.308335033883512,Q2
Male,0,1,0,64,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),76.1,4818.8,10.307655484526627,Q2
Male,0,0,0,50,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.9,1195.25,10.283054850444802,Q2
Male,0,0,1,48,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),64.4,3035.35,10.269791589987703,Q2
Male,0,0,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.95,1444.05,10.266549278429215,Q2
Male,0,0,0,51,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),81.15,4126.2,10.256735007117278,Q2
Female,0,1,1,57,1,No,DSL,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),70.1,3913.3,10.254885371853648,Q2
Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,130.55,10.254428693193788,Q2
Female,0,1,1,45,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,0,Mailed check,81.3,3541.1,10.251560901657514,Q2
Male,0,1,1,67,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),103.15,6895.5,10.249791811803844,Q2
Male,0,0,0,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.6,973.95,10.243849347222648,Q2
Female,0,0,0,41,1,No,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),50.05,2029.05,10.226701944312484,Q2
Male,0,1,1,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.6,717.3,10.218888787588646,Q2
Female,0,0,0,15,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Mailed check,45.9,693.45,10.214955657913976,Q2
Male,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,0,Credit card (automatic),95.75,6511.25,10.21427374457623,Q2
Male,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),98.7,6858.9,10.201803093163724,Q2
Female,0,1,1,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),26.1,225.55,10.199377451585686,Q2
Male,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,518.3,10.198999726937577,Q2
Female,0,1,1,49,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Mailed check,87.2,4345.0,10.19320031583109,Q2
Male,0,1,1,62,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,108.15,6825.65,10.18744251366016,Q2
Male,0,1,1,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.75,1123.15,10.183825903316816,Q2
Male,0,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.55,1173.35,10.180936773279594,Q2
Male,0,0,0,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Credit card (automatic),97.65,6743.55,10.162843569078646,Q2
Female,0,0,0,63,1,No,DSL,No,No,Yes,No,No,Yes,One year,0,Credit card (automatic),58.55,3503.5,10.155551882598749,Q2
Male,0,1,1,56,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,115.85,6567.9,10.152369495622523,Q2
Female,0,1,0,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,25.25,1108.2,10.152000218096843,Q2
Male,0,0,0,26,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),75.0,1908.35,10.148458758524818,Q2
Female,1,1,0,50,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,25.2,1306.3,10.14441822023914,Q2
Male,0,1,0,69,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),53.65,3804.4,10.138358373117768,Q2
Female,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,180.3,10.120433208647473,Q2
Female,0,1,1,6,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Mailed check,40.55,217.5,10.120202028419028,Q2
Male,1,1,0,63,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),84.0,5329.55,10.115481875438622,Q2
Male,0,1,0,49,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),49.65,2409.9,10.112976687235955,Q2
Male,0,1,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,86.05,10.108373200750028,Q2
Male,0,0,0,39,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,100.45,3801.7,10.108186325919387,Q2
Male,0,0,0,57,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),53.35,3090.05,10.107498519737126,Q2
Female,0,0,1,35,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Credit card (automatic),55.6,2016.45,10.103952290344573,Q2
Female,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),75.75,4264.25,10.103444580161645,Q2
