gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,risk_churn_percent,risk_quartile
Male,1,1,0,19,1,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,0,Bank transfer (automatic),66.4,1286.05,17.131818244313475,Q3
Male,0,1,0,18,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,49.55,878.35,17.075088383895256,Q3
Male,0,0,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.0,377.55,17.056321508559254,Q3
Female,0,1,0,20,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.45,482.8,17.022751726713416,Q3
Female,0,1,1,10,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),55.2,528.35,17.010498451865214,Q3
Female,0,0,0,12,1,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,0,Mailed check,74.05,872.65,16.928297552549978,Q3
Male,0,1,1,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),111.2,7530.8,16.919106732522717,Q3
Female,0,0,0,16,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,72.65,1194.3,16.913974697098823,Q3
Male,0,0,0,60,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),116.6,7049.5,16.8611310368953,Q3
Female,0,1,1,61,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),100.7,6018.65,16.853714175592984,Q3
Male,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.6,1395.05,16.848466597041504,Q3
Male,0,1,0,8,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.55,393.45,16.846698870035944,Q3
Male,1,1,0,46,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),59.9,2816.65,16.82579575037302,Q3
Male,1,1,0,62,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,103.75,6383.35,16.792249673324804,Q3
Male,0,0,0,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.05,1301.9,16.74262697995321,Q3
Male,0,0,0,46,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),30.3,1380.1,16.5930691428044,Q3
Male,0,0,0,33,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),66.4,2245.4,16.573539110324635,Q3
Female,1,1,1,48,0,No phone service,DSL,No,Yes,No,No,No,No,One year,0,Bank transfer (automatic),29.9,1388.75,16.570243692769864,Q3
Female,0,0,0,11,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,58.95,601.6,16.497983597299946,Q3
Male,0,1,0,70,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.5,7534.65,16.481172564739083,Q3
Female,0,0,0,42,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),59.65,2536.55,16.46997573369095,Q3
Male,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,107.25,6033.3,16.416522421659106,Q3
Male,0,0,0,19,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),25.15,468.35,16.396347513323267,Q3
Male,0,1,0,18,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),56.8,1074.65,16.351407682941705,Q3
Female,0,1,0,69,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),95.65,6744.2,16.340497267032788,Q3
Male,0,1,1,19,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),50.1,910.45,16.263318736013833,Q3
Male,1,1,0,25,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,1,Electronic check,89.05,2177.45,16.260258073261376,Q3
Female,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.8,7082.45,16.22181824281586,Q3
Female,0,0,0,7,0,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Credit card (automatic),40.1,293.3,16.171835931090452,Q3
Male,0,0,0,68,0,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),39.9,2796.35,16.167283781861595,Q3
Female,1,1,1,62,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),96.1,6019.35,16.16687671037978,Q3
Male,0,0,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,49.9,16.144307171222028,Q3
Female,0,0,0,69,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,104.0,7028.5,16.1327429448299,Q3
Male,0,1,0,44,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),54.3,2390.45,16.1195167621942,Q3
Female,0,1,0,43,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),34.0,1505.35,16.032165972515557,Q3
Female,1,1,0,54,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,99.1,5437.1,15.983244414347094,Q3
Male,0,0,0,49,0,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,15.977490758934811,Q3
Male,1,1,0,65,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Electronic check,100.75,6674.65,15.963376793664896,Q3
Male,0,1,0,65,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),76.15,4929.55,15.912110302435167,Q3
Female,0,1,1,45,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,105.15,4730.9,15.8848088699371,Q3
Female,0,1,1,13,1,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,63.15,816.8,15.884609899958186,Q3
Female,0,0,0,16,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,50.15,762.25,15.855912210568626,Q3
Male,0,1,1,12,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,56.3,628.65,15.841576149385,Q3
Male,0,0,0,63,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),109.2,7049.75,15.828390749659931,Q3
Male,1,1,0,55,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,0,Credit card (automatic),60.0,3316.1,15.818271694141323,Q3
Female,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),108.75,7493.05,15.815303448008535,Q3
Male,0,0,0,47,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Mailed check,100.75,4669.2,15.809583201621361,Q3
Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Electronic check,99.4,7285.7,15.78858204207416,Q3
Male,0,0,0,32,1,No,DSL,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),64.85,2010.95,15.773507468645832,Q3
Male,0,1,1,19,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,34.95,610.2,15.767053912758197,Q3
Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.75,20.75,15.757718562622197,Q3
Male,0,1,0,14,1,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),66.6,979.5,15.753516711278264,Q3
Male,0,1,0,43,1,No,DSL,No,No,No,No,Yes,No,One year,1,Mailed check,56.35,2391.15,15.744115480471004,Q3
Female,1,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,91.45,15.724687472783023,Q3
Female,0,0,0,1,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),74.1,74.1,15.716988040533597,Q3
Female,0,1,1,17,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),98.6,1704.95,15.652930636632046,Q3
Female,0,0,0,12,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,61.65,713.75,15.571660592592144,Q3
Male,0,0,0,10,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),56.75,503.25,15.568207995379199,Q3
Male,0,1,1,41,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),60.3,2511.3,15.530950083486179,Q3
Male,0,1,1,18,1,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,57.45,990.85,15.52780445839628,Q3
Female,0,1,1,28,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,1,Electronic check,90.45,2509.25,15.508445636494864,Q3
Male,0,0,0,17,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,76.65,1313.55,15.455295237170427,Q3
Female,0,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),109.8,6109.65,15.444258384801419,Q3
Female,0,0,0,13,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,31.05,347.25,15.403271075497624,Q3
Female,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.4,1747.85,15.365933969500261,Q3
Male,0,0,0,35,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.95,4025.5,15.349967253554544,Q3
Female,1,0,0,52,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,50.5,2566.3,15.338828013366271,Q3
Male,1,1,0,69,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),84.9,5785.65,15.299439358830726,Q3
Male,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,215.25,15.29352108068385,Q3
Male,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,130.5,15.286885437975627,Q3
Female,0,1,1,28,1,No,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),90.1,2598.95,15.207459371315773,Q3
Female,1,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.65,164.3,15.206489016032238,Q3
Male,0,0,0,67,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,43.9,3097.2,15.187189615567087,Q3
Male,0,0,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.1,439.2,15.181850884087039,Q3
Female,0,0,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,104.7,6333.8,15.163067232700628,Q3
Male,0,1,1,51,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Credit card (automatic),110.05,5686.4,15.150999731108456,Q3
